,Artist,Lyrics
224,Led Zeppelin,"Want to tell you about the girl I love
My she looks so fine
She's the only one that I been dreamin' of
Maybe someday she will be all mine
I want to tell her that I love her so
I thrill with her every touch
I need to tell her she's the only one I really love

I got a woman, want to ball all day
I got a woman, she won't be true, no
I got a woman, stay drunk all the time
I said I got a little woman and she won't be true

Sunday morning when we go down to church
See the menfolk standin' in line
I said they come to pray to the Lord
With my little girl, looks so fine
In the evening when the sun is sinkin' low
Everybody's with the one they love
I walk the town, keep a-searchin' all around
Lookin' for my street corner girl

I got a woman, want to ball all day
I got a woman, she won't be true, no no
I got a woman, stay drunk all the time
I said I got a little woman and she won't be true

In the bars, with the men who play guitars
Singin', drinkin' and rememberin' the times
My little lover does a midnight shift
She followed around all the time
I guess there's just one thing a-left for me to do
Gonna pack my bags and move on my way
'Cause I got a worried mind sharin' what I thought was mine
Gonna leave her where the guitars play

I got a woman, she won't be true, no no
I got a woman, want to ball all day, yeah, yeah
I got a woman, stay drunk all the time
I got a little woman and she won't be true

(Hey hey what can I do) I said she won't be true

No, yeah, no, yeah, no, yeah, no, yeah (hey, hey, what can I say?)

Ah (hey hey, what can I do) keep on, keep on
(No, no, what can I say?) she won't
Keep on, keep on (hey, hey, what can I do?)
(No, no, what can I say?)
(Hey, hey, what can I do?) 
(No, no, what can I say?) hey, hey what can I do, I got a women she won't be true
(Hey, hey, what can I do?) oh oh hear what I said I got a woman wanna bawl all day
(No, no, what can I say?) keep on keep on
(Hey, hey, what can I do?)"
225,Led Zeppelin,"Oh, baby don't you want to go?
Oh, baby don't you want to go?
Back to the land of California
To my sweet home Chicago

Oh, baby don't you want to go?
Oh, baby don't you want to go?
Back to the land of California
To my sweet home Chicago

Now one and one is two
Two and two is four
I'm heavy loaded, baby
I'm booked, I gotta go

Cryin' baby
Honey don't you want to go?
Back to the land of California
To my sweet home Chicago

Now two and two is four
Four and two is six
You gonna keep monkeyin' round with your friend-boy, you gonna get your
Business all in a trick

But I'm cryin' baby
Honey don't you wanna go?
Back to the land of California
To my sweet home Chicago

Now six and two is eight
Eight and two is ten
Friend-boy, she trick you one time
She sure gonna do it again

But I'm cryin' hey, hey
Baby don't you want to go?
To the land of California
To my sweet home Chicago

I'm goin' to California
From there to Des Moines Iowa
Somebody will tell me that you
Need my help someday, cryin'

Hey, hey
Baby don't you want to go?
Back to the land of California
To my sweet home Chicago"
226,Led Zeppelin,"Hey, hey, mama, what's the matter here 
Hey, hey, mama, what's the matter here
You didn't have to tell me that you love me so 
You didn't have to love me, mama, let me go 
Hey, hey, mama, what's the matter here 
You didn't have to make me a total disgrace 
You didn't have to leave me with that beer in my face 
Hey, hey, mama, what's the matter here 
That's alright, it's awful dog-gone clear 

Hey, hey, baby, why you treat me mean 
Oh, oh, baby, why you treat me mean 
You didn't have to crucify me like you did 
You didn't have to tell me I was just your kid 
Hey, hey, mama, why'd you treat me mean 
You didn't have say you'd always be by my side 
Why' didn't have to tell me you'd be my blushin' bride 
Hey, hey, mama, why you treat me mean 
But that's alright, I know your sisters, too 

You didn't have to tell me that you love me so 
You didn't have to leave me, mama, let me go 
Hey, hey, mama, what is wrong with you 
You didn't have to leave me like a total disgrace 
You didn't have to leave me with that beer on my face 
Hey, hey, mama, what is wrong with you 
But that's alright, I'd be the same way, too 

Oh yeah, yeah, oh baby

You didn't have to crucify me like you did 
You didn't have to tell me I was just your kid 
Hey, hey, mama, what's the matter here 
You didn't have to tell me you would be my own 
You didn't have to tell me, baby, let me go 
Hey, hey, mama, what is wrong with you 
That's alright, I know your sister, too 

What's the matter with you, mama"
227,Led Zeppelin,"Oh, let the sun beat down upon my face
And stars to fill my dream
I'm a traveler of both time and space
To be where I have been
To sit with elders of the gentle race
This world has seldom seen
They talk of days for which they sit and wait
All will be revealed

Talk in song from tongues of lilting grace
Sounds caress my ear
And not a word I heard could I relate
The story was quite clear

Oh, oh
Oh, oh

Oh, oh baby, I been flying
No yeah, mama, there ain't no denying
Oh, oh yeah I've been flying
Mama, mama, ain't no denying, no denying

All I see turns to brown
As the sun burns the ground
And my eyes fill with sand
As I scan this wasted land
Trying to find, trying to find, where I've been

Oh, pilot of the storm who leaves no trace
Like thoughts inside a dream
Heed the path that led me to that place
Yellow desert stream
Like Shangri-la beneath the summer moon
I will return again
Sure as the dust that floats high in June
When moving through Kashmir

Oh, father of the four winds fill my sails
Across the sea of years
With no provision but an open face
Along the straits of fear

Oh, oh
Oh, oh

Oh, when I'm on, when I'm on my way, yeah
When I see, when I see the way, you stay yeah

Oh, yeah-yeah, oh, yeah-yeah, when I'm down
Oh, yeah-yeah, oh, yeah-yeah, but I'm down, so down
Oh, my baby, oh, my baby, let me take you there
Come on, come on, oh, let me take you there, let me take you there"
228,Led Zeppelin,"We-ell, I can't quit you baby
But I got to put you down a little while
We-ell, I can't quit you baby
But I got to put you down a little while
We-ell you done made me mess up my happy home
Made me mistreat my only child

Ah, when you hear me moanin' and groanin'
Whoa you know it hurts me way down inside
Whoa when you hear me moanin' and groanin'
You know it hurts way down inside
Oh when you hear me howlin'
Ooh you know my love will never die, alright

Well when you see me cryin'
Don't let my tears fall in vain
Well when you see me cryin, darlin'
Please don't let my tears fall in vain
Lord, I don't know what to do
You know my heart is filled with pain

Whoa, when you hear me howlin'
Baby, you know it hurts way down inside"
229,Led Zeppelin,"The night was black, rain fallin' down
Looked for my baby, she's nowhere around
Traced her footsteps down to the shore
Afraid she's gone forever more
I looked at the sea and it seemed to say
""I took your baby from you away.""
I heard a voice cryin' in the deep
""Come join me, baby, in my endless sleep.""

Why did we quarrel, why did we fight?
Why did I leave her alone tonight?
That's why her footsteps ran into the sea 
That's why my baby has gone from me.
I looked at the sea and it seemed to say
""I took your baby from you away.""
I heard a voice cryin' in the deep
""Come join me, baby, in my endless sleep.""

Ran in the water, heart full of fear
There in the breakers I saw her near
Reached for my darlin', held her to me
Stole her away from the angry sea
I looked at the sea and it seemed to say
""You took your baby from me away.""
My heart cried out ""she's mine to keep""
I saved my baby from an endless sleep.

Endless sleep, endless sleep [Repeat to Fade]"
230,Led Zeppelin,"You need cooling
Baby I'm not fooling
I'm gonna send ya
Back to schooling

A-way down inside
A-honey you need it
I'm gonna give you my love
I'm gonna give you my love

Want to whole lotta love
Want to whole lotta love
Want to whole lotta love
Want to whole lotta love

You've been learning
Um baby I been learning
All them good times baby, baby
I've been year-yearning

A-way, way down inside
A-honey you need-ah
I'm gonna give you my love, ah
I'm gonna give you my love, ah oh

Whole lotta love
Want to whole lotta love
Want to whole lotta love
Want to whole lotta love

You've been cooling
And baby I've been drooling
All the good times, baby
I've been misusing

A-way, way down inside
I'm gonna give ya my love
I'm gonna give ya every inch of my love
I'm gonna give ya my love

Hey!
Alright! Let's go!

Whole lotta love
Want to whole lotta love
Want to whole lotta love
Want to whole lotta love

Way down inside
Woman, you need, yeah
Love

My, my, my, my
My, my, my, my
Lord
Shake for me girl

I wanna be your backdoor man
Hey, oh, hey, oh
Hey, oh, hey, oh
Ooh
Oh, oh, oh, oh

Cool, my, my baby 
A-keep it cooling baby
A-keep it cooling baby
Ah-keep it cooling baby
Ah-keep it cooling baby
Ah-keep it cooling baby"
231,Led Zeppelin,"Silent woman in the night, you came 
Took my seed from my shaking frame 
Same old fire, another flame 
And the wheel rolls on 

Silent woman through the flames, you come 
From the deep behind the sun 
Seems my nightmares, have just begun 
Left me barely holding on 

With blazing eyes you see my trembling hand 
When we know the time has come 
Lose my senses, lose command 
Feel your healing rivers run 

Is it every time I fall 
That I think this is the one 
In the darkness can you hear me call 
Another day has just begun 
You babe

Silent woman, my face is changed 
Some know in ways to come 
Feel my fire needs a brand new flame 
And the wheels rolls on, rolls on"
232,Led Zeppelin,"You know, the landlord rang my front door bell
I let it ring for a long, long spell
I looked through the window, I peeked through the blind,
And asked him to tell me what was on his mind.
He said, ""Money, honey!
Money, honey!
Money, honey,
If you want to get along with me.""

I was cleaned and skinned and so hard-pressed
I called the woman that I love the best
I finally reached my baby 'bout a half past three
She said, ""I'd like to know what you want with me.""
I said, ""Money, honey!
Money, honey!
Money, honey,
If you want to get along with me.""

She screamed and said, ""What's wrong with you?
From this day on, our romance is through.""
I said, ""Tell me, baby, face to face
A-how could another man take my place?""
She said, ""Money, honey!
Money, honey!
Money, honey,
If you want to get along with me.""

Well, I learned my lesson and now I know
The sun may shine and the wind may blow
Women may come, and the women may go,
But before I say I love 'em so,
I want-- money, honey!
Money, honey!
Money, honey,
If you want to get along with me.
(If you want to get along) Well, make some money
(If you want to get along) Well, I ain't jivin' you, honey
(If you want to get along) You better give up some money
If you want to get along with me."
233,Led Zeppelin,"How many more times, treat me the way you wanna do
How many more times, treat me the way you wanna do
When I give you all my love, please, please be true

I'll give you all I've got to give, rings, pearls, and all
I'll give you all I've got to give, rings, pearls, and all
I've got to get you together baby, I'm sure, sure you're gonna crawl

I was a young man, I couldn't resist
Started thinkin' it over, just what I had missed
Got me a girl and I kissed her and then and then
Whoops, oh lord, well I did it again
Now I've got ten children of my own
I got another child on the way that makes eleven
But I'm in constant heaven
I know it's all right in my mind
'Cause I got a little schoolgirl and she's all mine
I can't get through to her 'cause it doesn't permit
But I'm gonna give her everything I've got to give

Oh, Rosie, oh, girl, oh, Rosie, oh, yeah
Steal away now, steal away
Steal away, baby, steal away
Little Robert Anthony wants to come and play
Why don't you come for me, baby, steal away, alright, alright

Well, they call me the hunter, that's my name
Call me the hunter, that's how I got my fame
Ain't no need to hide, ain't no need to run
'Cause I've got you in the sights of my gun

How many more times, barrel house all night long
How many more times, barrel house all night long
Well I've got to get to you, baby, oh, please come home
Why don't you listen to me, babe
Why don't you please come home
Why don't you please come home
Why don't you please come home"
